user,gender,dob,age,bmi,currentlocation,currentcity,currentcountry,sweats,coldhf,exercise,height_cm,weight_kg,genscore,agescore,bmiscore,citymorningscore,cityafternoonscore,citynightscore,sweatscore,coldhfscore,exercisescore,mymorningtemp,myafternoontemp,mynighttemp
SF9437ET,M,1996-12-27,25,healthy,"Rome, Italy",Rome,Italy,Y,Y,Once per week,177.0,90.9,1,0,0,25.0,26.0,25.0,1,-2,0,25.0,26.0,25.0
EC5313fj,M,1995-11-11,26,healthy,"Brussels, Belgium",Brussels,Belgium,Y,Y,1 or 2 times per month,181.0,65.5,1,0,0,-3.0,0.0,-3.0,1,-2,0,-3.0,0.0,-3.0
CB6459tG,M,1986-07-04,36,healthy,"Barcelona, Spain",Barcelona,Spain,Y,N,Every other day,168.0,56.4,1,0,0,7.0,9.0,8.0,1,0,1,10.0,12.0,11.0
lM9657xb,M,1991-03-05,31,healthy,"Busan, South Korea",Busan,South Korea,N,Y,Every other day,192.0,81.1,1,0,0,30.0,34.0,31.0,0,-2,1,30.0,34.0,31.0
EP1209Vg,M,1991-11-25,30,healthy,"Lahore, Pakistan",Lahore,Pakistan,Y,Y,A couple of times per week,185.0,102.7,1,0,0,14.0,15.0,12.0,1,-2,0,14.0,15.0,12.0
sy5188SL,M,1988-06-01,34,healthy,"Madrid, Spain",Madrid,Spain,Y,Y,A couple of times per week,185.0,99.3,1,0,0,0.0,3.0,0.0,1,-2,0,0.0,3.0,0.0
zS4801sC,M,1983-12-15,38,healthy,"Durban, South Africa",Durban,South Africa,Y,Y,Never,184.0,81.3,1,0,0,14.0,15.0,13.0,1,-2,0,14.0,15.0,13.0
ZI5281ZG,M,1985-04-27,37,underweight,"Chennai, India",Chennai,India,Y,Y,1 or 2 times per month,174.0,54.5,1,0,-1,6.0,7.0,5.0,1,-2,0,5.0,6.0,4.0
aD2972mT,M,1992-09-27,29,healthy,"Osaka, Japan",Osaka,Japan,N,Y,A couple of times per week,174.0,72.7,1,0,0,6.0,10.0,8.0,0,-2,0,5.0,9.0,7.0
Zz5826Al,M,1994-06-07,28,healthy,"La Paz, Bolivia",La Paz,Bolivia,Y,Y,Every other day,171.0,87.7,1,0,0,33.0,34.0,31.0,1,-2,1,34.0,35.0,32.0
Oc1661Af,M,2006-09-12,15,healthy,"Mogadishu, Somalia",Mogadishu,Somalia,N,N,Once per week,170.0,72.2,1,0,0,4.0,8.0,7.0,0,0,0,5.0,9.0,8.0
WO8328lL,M,1990-05-26,32,healthy,"Heraklion, Greece",Heraklion,Greece,Y,N,Every day,169.0,54.3,1,0,0,13.0,17.0,14.0,1,0,1,16.0,20.0,17.0
wC7421VB,M,1987-03-22,35,healthy,"Nairobi, Kenya",Nairobi,Kenya,Y,Y,Every day,177.0,94.0,1,0,0,36.0,37.0,34.0,1,-2,1,37.0,38.0,35.0
oY4962fr,M,1984-08-04,38,healthy,"Ushuaia, Argentina",Ushuaia,Argentina,Y,Y,Every other day,180.0,71.3,1,0,0,31.0,34.0,32.0,1,-2,1,32.0,35.0,33.0
Mh2214ji,M,2000-03-12,22,healthy,"Sydney, Australia",Sydney,Australia,Y,N,Every other day,180.0,77.8,1,0,0,6.0,8.0,6.0,1,0,1,9.0,11.0,9.0
NJ7377Oz,M,1992-05-15,30,healthy,"Santiago, Chile",Santiago,Chile,Y,Y,A couple of times per week,184.0,81.3,1,0,0,-5.0,-1.0,-4.0,1,-2,0,-5.0,-1.0,-4.0
aK5235Lp,M,1984-08-10,38,healthy,"Toronto, Canada",Toronto,Canada,Y,Y,Every other day,166.0,63.4,1,0,0,29.0,32.0,29.0,1,-2,1,30.0,33.0,30.0
qf9774Pn,M,1987-03-28,35,healthy,"Los Angeles, United States",Los Angeles,United States,N,Y,A couple of times per week,178.0,60.2,1,0,0,20.0,21.0,18.0,0,-2,0,19.0,20.0,17.0
ni0912iq,M,1995-01-25,27,healthy,"Auckland, New Zealand",Auckland,New Zealand,Y,Y,Once per week,197.0,69.9,1,0,0,19.0,20.0,18.0,1,-2,0,19.0,20.0,18.0
ia0677ZT,M,1994-03-24,28,healthy,"Athens, Greece",Athens,Greece,Y,N,Every day,185.0,65.0,1,0,0,30.0,32.0,31.0,1,0,1,33.0,35.0,34.0
YZ8486Bj,M,1992-09-04,29,healthy,"London, United Kingdom",London,United Kingdom,Y,N,Once per week,168.0,59.3,1,0,0,31.0,33.0,31.0,1,0,0,33.0,35.0,33.0
Sn5622kB,M,1985-03-09,37,healthy,"Tehran, Iran",Tehran,Iran,Y,N,Once per week,176.0,68.1,1,0,0,4.0,8.0,7.0,1,0,0,6.0,10.0,9.0
Ug1562UW,M,1998-06-05,24,healthy,"Rio de Janeiro, Brazil",Rio de Janeiro,Brazil,N,Y,A couple of times per week,174.0,60.6,1,0,0,27.0,28.0,27.0,0,-2,0,26.0,27.0,26.0
vO1262af,M,1987-01-21,35,healthy,"Seoul, South Korea",Seoul,South Korea,Y,N,Once per week,183.0,80.4,1,0,0,24.0,28.0,26.0,1,0,0,26.0,30.0,28.0
iO5131nW,M,1983-12-04,38,healthy,"Kaduna, Nigeria",Kaduna,Nigeria,N,N,Never,187.0,80.4,1,0,0,31.0,33.0,30.0,0,0,0,32.0,34.0,31.0
SB7401tE,M,2004-08-10,18,healthy,"Nairobi, Kenya",Nairobi,Kenya,N,Y,A couple of times per week,184.0,91.4,1,0,0,16.0,18.0,16.0,0,-2,0,15.0,17.0,15.0
ED1309sG,M,2000-05-07,22,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,N,A couple of times per week,181.0,65.5,1,0,0,13.0,16.0,15.0,0,0,0,14.0,17.0,16.0
tL9344KT,M,1994-07-02,28,healthy,"Accra, Ghana",Accra,Ghana,Y,Y,Every other day,183.0,80.4,1,0,0,-4.0,-1.0,-2.0,1,-2,1,-3.0,0.0,-1.0
uY5408BD,M,1982-10-05,39,healthy,"Lima, Peru",Lima,Peru,Y,Y,A couple of times per week,180.0,68.0,1,0,0,17.0,20.0,17.0,1,-2,0,17.0,20.0,17.0
Oi1390XU,M,1996-01-05,26,healthy,"Phnom Penh, Cambodia",Phnom Penh,Cambodia,Y,Y,Never,188.0,84.8,1,0,0,28.0,31.0,29.0,1,-2,0,28.0,31.0,29.0
tA5494FY,M,1986-06-17,36,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,N,A couple of times per week,178.0,104.6,1,0,0,35.0,37.0,34.0,0,0,0,36.0,38.0,35.0
kV9161ML,M,1987-03-09,35,healthy,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,Y,Y,A couple of times per week,179.0,70.5,1,0,0,12.0,13.0,10.0,1,-2,0,12.0,13.0,10.0
wo4946kM,M,1987-11-13,34,healthy,"Kumasi, Ghana",Kumasi,Ghana,N,Y,A couple of times per week,180.0,74.5,1,0,0,26.0,27.0,26.0,0,-2,0,25.0,26.0,25.0
vW7286WD,M,1995-11-07,26,healthy,"Moscow, Russia",Moscow,Russia,N,Y,Every other day,179.0,76.9,1,0,0,8.0,11.0,9.0,0,-2,1,8.0,11.0,9.0
gO2678kr,M,1996-01-18,26,healthy,"Alexandria, Egypt",Alexandria,Egypt,Y,Y,Once per week,174.0,66.6,1,0,0,27.0,30.0,28.0,1,-2,0,27.0,30.0,28.0
kU7180lV,M,2004-07-07,18,healthy,"Hyderabad, India",Hyderabad,India,Y,Y,Every other day,179.0,76.9,1,0,0,9.0,12.0,11.0,1,-2,1,10.0,13.0,12.0
cd8267Fb,M,1993-08-22,28,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,Y,Y,Never,168.0,56.4,1,0,0,30.0,31.0,28.0,1,-2,0,30.0,31.0,28.0
qv1558Xm,M,1991-06-24,31,healthy,"Tokyo, Japan",Tokyo,Japan,Y,Y,A couple of times per week,185.0,78.7,1,0,0,21.0,23.0,20.0,1,-2,0,21.0,23.0,20.0
FN3703yn,M,1995-11-16,26,healthy,"Sucre, Bolivia",Sucre,Bolivia,N,N,A couple of times per week,187.0,66.4,1,0,0,3.0,4.0,1.0,0,0,0,4.0,5.0,2.0
Oy2217Or,M,1983-05-22,39,healthy,"New York City, United States",New York City,United States,Y,Y,A couple of times per week,176.0,58.9,1,0,0,0.0,4.0,1.0,1,-2,0,0.0,4.0,1.0
Xh2237mt,M,1995-10-03,26,healthy,"Beijing, China",Beijing,China,Y,N,Every other day,168.0,59.3,1,0,0,28.0,32.0,31.0,1,0,1,31.0,35.0,34.0
Fv9832RL,M,2003-03-09,19,healthy,"Salta, Argentina",Salta,Argentina,N,Y,Every other day,184.0,77.9,1,0,0,34.0,35.0,32.0,0,-2,1,34.0,35.0,32.0
Aj9765vP,M,1995-12-25,26,healthy,"Johannesburg, South Africa",Johannesburg,South Africa,N,Y,A couple of times per week,183.0,73.7,1,0,0,-3.0,-1.0,-2.0,0,-2,0,-4.0,-2.0,-3.0
jy2613go,M,1993-01-09,29,healthy,"Punta Arenas, Chile",Punta Arenas,Chile,Y,Y,A couple of times per week,169.0,62.8,1,0,0,11.0,12.0,10.0,1,-2,0,11.0,12.0,10.0
Vq8470yn,M,1991-02-08,31,healthy,"Kabul, Afghanistan",Kabul,Afghanistan,N,N,1 or 2 times per month,179.0,70.5,1,0,0,14.0,17.0,16.0,0,0,0,15.0,18.0,17.0
Fz2486HG,M,2001-03-19,21,underweight,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,Y,Y,A couple of times per week,180.0,51.8,1,0,-1,6.0,8.0,7.0,1,-2,0,5.0,7.0,6.0
BB9127IM,M,1989-06-16,33,underweight,"Istanbul, Turkey",Istanbul,Turkey,Y,Y,A couple of times per week,181.0,52.4,1,0,-1,-2.0,1.0,-1.0,1,-2,0,-3.0,0.0,-2.0
QC2848jh,M,2001-08-14,20,healthy,"Beijing, China",Beijing,China,Y,Y,Once per week,174.0,63.6,1,0,0,13.0,15.0,12.0,1,-2,0,13.0,15.0,12.0
fy3813Mk,M,2001-03-21,21,healthy,"Brazzaville, DR Congo",Brazzaville,DR Congo,N,Y,1 or 2 times per month,184.0,67.7,1,0,0,28.0,29.0,26.0,0,-2,0,27.0,28.0,25.0
Jz6313kt,M,1993-09-14,28,healthy,"Cairo, Egypt",Cairo,Egypt,Y,Y,A couple of times per week,176.0,74.3,1,0,0,8.0,9.0,7.0,1,-2,0,8.0,9.0,7.0
Wl9599Ng,M,1998-11-19,23,underweight,"Surat, India",Surat,India,Y,Y,A couple of times per week,180.0,58.3,1,0,-1,-4.0,0.0,-3.0,1,-2,0,-5.0,-1.0,-4.0
up4409kC,M,2006-07-06,16,healthy,"El Calafate, Argentina",El Calafate,Argentina,N,Y,Never,180.0,61.6,1,0,0,29.0,30.0,29.0,0,-2,0,28.0,29.0,28.0
HY7848Ov,M,1998-10-16,23,healthy,"Nice, France",Nice,France,Y,N,Every other day,184.0,67.7,1,0,0,-3.0,0.0,-1.0,1,0,1,0.0,3.0,2.0
Sk5122ry,M,2005-02-07,17,healthy,"Singapore, Singapore",Singapore,Singapore,Y,Y,Every day,179.0,70.5,1,0,0,0.0,1.0,0.0,1,-2,1,1.0,2.0,1.0
Cm1994Gn,M,1994-11-12,27,healthy,"Brisbane, Australia",Brisbane,Australia,Y,Y,A couple of times per week,177.0,65.8,1,0,0,25.0,27.0,25.0,1,-2,0,25.0,27.0,25.0
IS5150vo,M,1997-05-22,25,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,Y,N,A couple of times per week,183.0,77.0,1,0,0,-1.0,2.0,-1.0,1,0,0,1.0,4.0,1.0
fz8363zA,M,2006-10-06,15,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,N,A couple of times per week,178.0,69.7,1,0,0,-3.0,0.0,-3.0,0,0,0,-2.0,1.0,-2.0
gy7145Is,M,1996-08-19,25,healthy,"Salta, Argentina",Salta,Argentina,N,Y,1 or 2 times per month,176.0,83.6,1,0,0,15.0,19.0,18.0,0,-2,0,14.0,18.0,17.0
RF7002db,M,1998-08-18,23,healthy,"Christchurch, New Zealand",Christchurch,New Zealand,Y,Y,A couple of times per week,186.0,69.2,1,0,0,2.0,6.0,3.0,1,-2,0,2.0,6.0,3.0
SQ7593hT,M,2000-11-21,21,healthy,"Mexico City, Mexico",Mexico City,Mexico,Y,Y,Once per week,182.0,99.4,1,0,0,-1.0,3.0,1.0,1,-2,0,-1.0,3.0,1.0
Of5179KI,M,1995-08-08,27,healthy,"Heraklion, Greece",Heraklion,Greece,Y,Y,A couple of times per week,177.0,59.5,1,0,0,27.0,30.0,29.0,1,-2,0,27.0,30.0,29.0
EH3786fu,M,2002-04-12,20,healthy,"Cancun, Mexico",Cancun,Mexico,Y,Y,Every other day,175.0,67.4,1,0,0,26.0,29.0,27.0,1,-2,1,27.0,30.0,28.0
kh6241NQ,M,1986-08-27,35,healthy,"Yangon, Myanmar",Yangon,Myanmar,N,N,A couple of times per week,179.0,67.3,1,0,0,12.0,13.0,12.0,0,0,0,13.0,14.0,13.0
Rn8293AQ,M,1992-11-06,29,healthy,"Benin City, Nigeria",Benin City,Nigeria,Y,N,Every day,180.0,77.8,1,0,0,8.0,12.0,10.0,1,0,1,11.0,15.0,13.0
ZR1939xq,M,1983-03-04,39,healthy,"El Calafate, Argentina",El Calafate,Argentina,N,Y,Once per week,179.0,67.3,1,0,0,12.0,13.0,11.0,0,-2,0,11.0,12.0,10.0
Ta5813GK,M,1996-08-24,25,healthy,"Cape Town, South Africa",Cape Town,South Africa,Y,Y,Once per week,179.0,70.5,1,0,0,20.0,21.0,20.0,1,-2,0,20.0,21.0,20.0
IZ5751pd,M,1991-06-10,31,healthy,"Manila, Philippines",Manila,Philippines,Y,Y,Every other day,175.0,73.5,1,0,0,13.0,14.0,13.0,1,-2,1,14.0,15.0,14.0
dr1241If,M,1986-10-23,35,healthy,"Kyoto, Japan",Kyoto,Japan,N,Y,Every other day,179.0,60.9,1,0,0,29.0,30.0,28.0,0,-2,1,29.0,30.0,28.0
lz5182Md,M,1997-09-20,24,healthy,"Arequipa, Peru",Arequipa,Peru,N,Y,Every other day,184.0,74.5,1,0,0,0.0,2.0,-1.0,0,-2,1,0.0,2.0,-1.0
wX3927xf,M,1998-10-16,23,healthy,"Rhodes, Greece",Rhodes,Greece,N,Y,Every other day,182.0,69.6,1,0,0,24.0,25.0,23.0,0,-2,1,24.0,25.0,23.0
Ff5463Si,M,1983-01-29,39,healthy,"Medellin, Colombia",Medellin,Colombia,Y,N,Once per week,175.0,70.4,1,0,0,26.0,27.0,26.0,1,0,0,28.0,29.0,28.0
nB2697Vh,M,1992-05-18,30,healthy,"Mexico City, Mexico",Mexico City,Mexico,Y,Y,A couple of times per week,163.0,63.8,1,0,0,0.0,3.0,2.0,1,-2,0,0.0,3.0,2.0
PC7042rE,M,1992-02-23,30,healthy,"Shenzhen, China",Shenzhen,China,Y,N,Every other day,170.0,54.9,1,0,0,4.0,6.0,3.0,1,0,1,7.0,9.0,6.0
hI0924fh,M,2002-07-14,20,healthy,"Yaounde, Cameroon",Yaounde,Cameroon,Y,Y,Every other day,183.0,67.0,1,0,0,-1.0,0.0,-3.0,1,-2,1,0.0,1.0,-2.0
sc6478QH,M,2000-11-10,21,healthy,"Busan, South Korea",Busan,South Korea,Y,Y,Once per week,184.0,67.7,1,0,0,11.0,14.0,13.0,1,-2,0,11.0,14.0,13.0
Ov0806CZ,M,1994-02-26,28,healthy,"Christchurch, New Zealand",Christchurch,New Zealand,Y,Y,A couple of times per week,174.0,72.7,1,0,0,0.0,3.0,1.0,1,-2,0,0.0,3.0,1.0
xk9692YT,M,2004-11-04,17,healthy,"Port Harcourt, Nigeria",Port Harcourt,Nigeria,N,Y,Every other day,187.0,87.4,1,0,0,23.0,24.0,22.0,0,-2,1,23.0,24.0,22.0
Rk8639CQ,M,1990-04-07,32,healthy,"Khartoum, Sudan",Khartoum,Sudan,Y,Y,Every day,185.0,89.0,1,0,0,7.0,10.0,7.0,1,-2,1,8.0,11.0,8.0
LH4183Zs,M,1982-10-04,39,healthy,"Ankara, Turkey",Ankara,Turkey,N,N,A couple of times per week,168.0,67.7,1,0,0,-1.0,1.0,-1.0,0,0,0,0.0,2.0,0.0
Tw8342Rj,M,1990-11-28,31,underweight,"Venice, Italy",Venice,Italy,Y,N,A couple of times per week,174.0,51.5,1,0,-1,17.0,18.0,17.0,1,0,0,18.0,19.0,18.0
wT0601DU,M,1994-06-01,28,healthy,"Kabul, Afghanistan",Kabul,Afghanistan,Y,Y,Once per week,177.0,68.9,1,0,0,5.0,6.0,3.0,1,-2,0,5.0,6.0,3.0
GM6395zZ,M,1998-03-07,24,healthy,"Chennai, India",Chennai,India,Y,N,A couple of times per week,174.0,57.5,1,0,0,6.0,7.0,4.0,1,0,0,8.0,9.0,6.0
cq4839Ma,M,1990-03-23,32,healthy,"Ushuaia, Argentina",Ushuaia,Argentina,Y,Y,Every other day,185.0,82.1,1,0,0,27.0,29.0,27.0,1,-2,1,28.0,30.0,28.0
dA0683Jp,M,1998-06-11,24,healthy,"Guayaquil, Ecuador",Guayaquil,Ecuador,Y,Y,A couple of times per week,177.0,72.1,1,0,0,-3.0,-1.0,-4.0,1,-2,0,-3.0,-1.0,-4.0
Au3544YX,M,2004-06-28,18,healthy,"Chattogram, Bangladesh",Chattogram,Bangladesh,Y,Y,Every other day,185.0,68.4,1,0,0,11.0,12.0,11.0,1,-2,1,12.0,13.0,12.0
Yi7577XI,M,1998-02-01,24,healthy,"Delhi, India",Delhi,India,N,N,A couple of times per week,178.0,104.6,1,0,0,26.0,28.0,26.0,0,0,0,27.0,29.0,27.0
UR4063xz,M,1994-06-08,28,underweight,"El Calafate, Argentina",El Calafate,Argentina,Y,Y,Every other day,167.0,47.4,1,0,-1,13.0,17.0,14.0,1,-2,1,13.0,17.0,14.0
QQ5545oH,M,1992-11-20,29,healthy,"Pyongyang, North Korea",Pyongyang,North Korea,Y,N,Once per week,174.0,72.7,1,0,0,6.0,7.0,6.0,1,0,0,8.0,9.0,8.0
YN3304rC,M,1991-12-11,30,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,N,Once per week,176.0,86.7,1,0,0,32.0,34.0,33.0,0,0,0,33.0,35.0,34.0
rV4023Wc,M,1987-09-04,34,healthy,"Moscow, Russia",Moscow,Russia,Y,Y,A couple of times per week,184.0,67.7,1,0,0,15.0,16.0,15.0,1,-2,0,15.0,16.0,15.0
JY9016nj,M,1998-11-06,23,healthy,"Rome, Italy",Rome,Italy,Y,Y,A couple of times per week,180.0,71.3,1,0,0,15.0,18.0,17.0,1,-2,0,15.0,18.0,17.0
hg7542NZ,M,1986-01-06,36,healthy,"Dar es Salaam, Tanzania",Dar es Salaam,Tanzania,Y,N,Once per week,180.0,87.5,1,0,0,32.0,33.0,30.0,1,0,0,34.0,35.0,32.0
YH6438sq,M,2001-11-03,20,healthy,"Georgetown, Guyana",Georgetown,Guyana,Y,Y,A couple of times per week,182.0,76.2,1,0,0,-4.0,-1.0,-3.0,1,-2,0,-4.0,-1.0,-3.0
Zb3000VR,M,1988-11-16,33,underweight,"Shanghai, China",Shanghai,China,Y,Y,Once per week,180.0,51.8,1,0,-1,33.0,35.0,33.0,1,-2,0,32.0,34.0,32.0
Og2521xB,M,2003-12-24,18,healthy,"Florence, Italy",Florence,Italy,Y,Y,Every other day,180.0,77.8,1,0,0,6.0,8.0,6.0,1,-2,1,7.0,9.0,7.0
Cf4225Ca,M,1996-12-31,25,healthy,"Prague, Czech Republic",Prague,Czech Republic,Y,N,Every other day,168.0,62.1,1,0,0,14.0,15.0,13.0,1,0,1,17.0,18.0,16.0
iB8840JR,M,1988-10-05,33,healthy,"Brisbane, Australia",Brisbane,Australia,Y,N,A couple of times per week,175.0,82.7,1,0,0,3.0,5.0,2.0,1,0,0,5.0,7.0,4.0
pG6415sa,M,1985-05-23,37,healthy,"Arequipa, Peru",Arequipa,Peru,N,N,A couple of times per week,184.0,77.9,1,0,0,20.0,22.0,19.0,0,0,0,21.0,23.0,20.0
yV9504My,M,2003-03-07,19,healthy,"Kumasi, Ghana",Kumasi,Ghana,Y,Y,Once per week,181.0,91.7,1,0,0,24.0,26.0,25.0,1,-2,0,24.0,26.0,25.0
br5615Cu,M,1992-12-13,29,healthy,"Canberra, Australia",Canberra,Australia,N,Y,A couple of times per week,177.0,62.7,1,0,0,27.0,31.0,30.0,0,-2,0,26.0,30.0,29.0
Sm8782Ui,M,2002-01-27,20,healthy,"Budapest, Hungary",Budapest,Hungary,Y,N,1 or 2 times per month,182.0,76.2,1,0,0,-1.0,2.0,1.0,1,0,0,1.0,4.0,3.0
iY9011Si,M,1986-03-05,36,healthy,"Rabat, Morocco",Rabat,Morocco,Y,Y,Never,185.0,68.4,1,0,0,23.0,25.0,22.0,1,-2,0,23.0,25.0,22.0
rB0984CG,M,2000-03-22,22,healthy,"Punta Arenas, Chile",Punta Arenas,Chile,N,Y,1 or 2 times per month,174.0,63.6,1,0,0,-1.0,3.0,2.0,0,-2,0,-2.0,2.0,1.0
ql2660Br,M,2006-05-27,16,healthy,"Antalya, Turkey",Antalya,Turkey,N,Y,A couple of times per week,175.0,85.8,1,0,0,18.0,22.0,19.0,0,-2,0,17.0,21.0,18.0
oe9433Hp,M,1992-04-09,30,healthy,"Jakarta, Indonesia",Jakarta,Indonesia,Y,N,Every day,183.0,70.3,1,0,0,2.0,5.0,3.0,1,0,1,5.0,8.0,6.0
ec8501Wf,M,1992-11-08,29,healthy,"Mexico City, Mexico",Mexico City,Mexico,Y,N,Every other day,184.0,81.3,1,0,0,27.0,30.0,29.0,1,0,1,30.0,33.0,32.0
Ay1616Xq,M,1982-11-17,39,healthy,"Sucre, Bolivia",Sucre,Bolivia,Y,N,Every day,176.0,71.2,1,0,0,20.0,21.0,20.0,1,0,1,23.0,24.0,23.0
xD3542Kw,M,2001-10-02,20,healthy,"Rabat, Morocco",Rabat,Morocco,N,N,Every other day,179.0,73.7,1,0,0,34.0,37.0,35.0,0,0,1,36.0,39.0,37.0
ib5791AL,M,2006-09-04,15,healthy,"Arequipa, Peru",Arequipa,Peru,N,Y,Every other day,184.0,71.1,1,0,0,3.0,7.0,4.0,0,-2,1,3.0,7.0,4.0
vo7528Io,M,2001-01-03,21,healthy,"Brisbane, Australia",Brisbane,Australia,N,Y,Once per week,181.0,98.3,1,0,0,20.0,21.0,19.0,0,-2,0,19.0,20.0,18.0
TU9193Jv,M,1994-02-28,28,healthy,"Frankfurt, Germany",Frankfurt,Germany,Y,Y,A couple of times per week,178.0,95.1,1,0,0,29.0,33.0,30.0,1,-2,0,29.0,33.0,30.0
vj4048ZC,M,1988-12-10,33,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,Y,Y,Every other day,181.0,72.1,1,0,0,19.0,22.0,21.0,1,-2,1,20.0,23.0,22.0
XZ2728Hy,M,2002-02-11,20,healthy,"Melbourne, Australia",Melbourne,Australia,Y,Y,A couple of times per week,177.0,65.8,1,0,0,25.0,27.0,24.0,1,-2,0,25.0,27.0,24.0
Fh3194CV,M,2003-09-10,18,healthy,"Yaounde, Cameroon",Yaounde,Cameroon,N,Y,Once per week,185.0,68.4,1,0,0,0.0,1.0,0.0,0,-2,0,-1.0,0.0,-1.0
QY7702Jf,M,1986-12-17,35,healthy,"Milan, Italy",Milan,Italy,Y,Y,Every day,182.0,86.1,1,0,0,23.0,24.0,23.0,1,-2,1,24.0,25.0,24.0
VQ9046dv,M,1983-08-31,38,healthy,"Shanghai, China",Shanghai,China,N,Y,Every other day,174.0,84.8,1,0,0,13.0,14.0,12.0,0,-2,1,13.0,14.0,12.0
Bv5539TU,M,1996-04-20,26,healthy,"Lahore, Pakistan",Lahore,Pakistan,Y,N,Once per week,183.0,73.7,1,0,0,8.0,9.0,6.0,1,0,0,10.0,11.0,8.0
PC8598gF,M,1985-10-17,36,healthy,"Milan, Italy",Milan,Italy,N,N,A couple of times per week,182.0,66.2,1,0,0,-2.0,2.0,0.0,0,0,0,-1.0,3.0,1.0
JW0851kn,M,1990-06-21,32,underweight,"Baghdad, Iraq",Baghdad,Iraq,Y,Y,A couple of times per week,174.0,48.4,1,0,-1,29.0,33.0,32.0,1,-2,0,28.0,32.0,31.0
Zi7452dm,M,2006-12-27,15,healthy,"Potosi, Bolivia",Potosi,Bolivia,N,N,Once per week,179.0,70.5,1,0,0,16.0,19.0,18.0,0,0,0,17.0,20.0,19.0
Nv3186mC,M,1992-08-04,30,healthy,"Cuenca, Ecuador",Cuenca,Ecuador,N,N,Once per week,176.0,83.6,1,0,0,17.0,20.0,18.0,0,0,0,18.0,21.0,19.0
Ck0072Up,M,2005-10-07,16,healthy,"Bogota, Colombia",Bogota,Colombia,Y,Y,Once per week,184.0,101.6,1,0,0,17.0,20.0,19.0,1,-2,0,17.0,20.0,19.0
Cq0852iC,M,1989-03-21,33,healthy,"Lima, Peru",Lima,Peru,Y,N,1 or 2 times per month,172.0,94.7,1,0,0,29.0,31.0,28.0,1,0,0,31.0,33.0,30.0
dF0483Jj,M,2003-05-11,19,healthy,"Amsterdam, Netherlands",Amsterdam,Netherlands,N,Y,Once per week,184.0,77.9,1,0,0,7.0,11.0,8.0,0,-2,0,6.0,10.0,7.0
AQ4469MP,M,1990-01-02,32,healthy,"Istanbul, Turkey",Istanbul,Turkey,Y,Y,A couple of times per week,184.0,71.1,1,0,0,9.0,11.0,8.0,1,-2,0,9.0,11.0,8.0
Mw4884Nb,M,1987-11-30,34,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,N,Y,Every other day,185.0,89.0,1,0,0,34.0,36.0,35.0,0,-2,1,34.0,36.0,35.0
wq3444yj,M,2005-02-08,17,healthy,"Melbourne, Australia",Melbourne,Australia,Y,Y,A couple of times per week,179.0,76.9,1,0,0,24.0,26.0,25.0,1,-2,0,24.0,26.0,25.0
kD6146rz,M,2001-06-13,21,healthy,"Jakarta, Indonesia",Jakarta,Indonesia,Y,Y,Every other day,177.0,68.9,1,0,0,-1.0,2.0,-1.0,1,-2,1,0.0,3.0,0.0
VC4572nM,M,1996-06-06,26,healthy,"Surat, India",Surat,India,N,N,Every day,179.0,67.3,1,0,0,2.0,3.0,2.0,0,0,1,4.0,5.0,4.0
QF9520bW,M,1996-11-10,25,healthy,"Hanoi, Vietnam",Hanoi,Vietnam,Y,Y,Every other day,159.0,50.6,1,0,0,9.0,13.0,11.0,1,-2,1,10.0,14.0,12.0
Il7845ex,M,1989-01-09,33,healthy,"Cali, Colombia",Cali,Colombia,N,N,Once per week,175.0,85.8,1,0,0,18.0,20.0,18.0,0,0,0,19.0,21.0,19.0
By6165PS,M,1996-02-14,26,healthy,"Giza, Egypt",Giza,Egypt,N,Y,A couple of times per week,168.0,62.1,1,0,0,10.0,11.0,8.0,0,-2,0,9.0,10.0,7.0
lu0625ie,M,1995-11-11,26,healthy,"Busan, South Korea",Busan,South Korea,Y,Y,A couple of times per week,185.0,71.9,1,0,0,22.0,26.0,25.0,1,-2,0,22.0,26.0,25.0
vk2689bS,M,2005-07-15,17,healthy,"Riyadh, Saudi Arabia",Riyadh,Saudi Arabia,Y,N,Every other day,179.0,60.9,1,0,0,13.0,14.0,13.0,1,0,1,16.0,17.0,16.0
mr7103fR,M,2006-10-07,15,healthy,"Mumbai, India",Mumbai,India,Y,Y,Once per week,168.0,67.7,1,0,0,11.0,15.0,13.0,1,-2,0,11.0,15.0,13.0
kl2320yN,M,1989-08-10,33,healthy,"Aleppo, Syria",Aleppo,Syria,Y,Y,Every day,171.0,58.5,1,0,0,13.0,16.0,15.0,1,-2,1,14.0,17.0,16.0
Ho0754Qd,M,1994-04-20,28,healthy,"Rome, Italy",Rome,Italy,Y,N,A couple of times per week,168.0,81.8,1,0,0,26.0,29.0,27.0,1,0,0,28.0,31.0,29.0
