user,gender,dob,age,bmi,currentlocation,currentcity,currentcountry,sweats,coldhf,exercise,genscore,height_cm,weight_kg,agescore,bmiscore,sweatscore,coldhfscore,exercisescore,dob.1,height_cm.1,weight_kg.1
wu0651pU,F,1949-11-13,72,healthy,"Stockholm, Sweden",Stockholm,Sweden,N,N,Never,-2,169.0,62.8,-2,0,0,0,0,1949-11-13,169.0,62.8
iY8574gT,F,1949-06-10,73,underweight,"Buenos Aires, Argentina",Buenos Aires,Argentina,N,Y,1 or 2 times per month,-2,167.0,41.8,-2,-1,0,-2,0,1949-06-10,167.0,41.8
Wr2806hg,F,1948-04-09,74,healthy,"Singapore, Singapore",Singapore,Singapore,Y,Y,Never,-2,175.0,61.2,-2,0,1,-2,0,1948-04-09,175.0,61.2
Ib3254Cq,F,1951-04-21,71,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,Y,1 or 2 times per month,-2,173.0,68.8,-2,0,0,-2,0,1951-04-21,173.0,68.8
vY0014qz,F,1957-02-20,65,healthy,"Tehran, Iran",Tehran,Iran,N,Y,Never,-2,157.0,64.1,-1,0,0,-2,0,1957-02-20,157.0,64.1
RR3163CR,F,1955-05-18,67,healthy,"Yaounde, Cameroon",Yaounde,Cameroon,Y,N,Never,-2,166.0,55.1,-1,0,1,0,0,1955-05-18,166.0,55.1
Vk2858Qe,F,1950-03-12,72,healthy,"Rhodes, Greece",Rhodes,Greece,N,Y,1 or 2 times per month,-2,164.0,64.6,-2,0,0,-2,0,1950-03-12,164.0,64.6
hC4823Km,F,1956-02-14,66,healthy,"Kampala, Uganda",Kampala,Uganda,Y,N,Never,-2,169.0,68.5,-1,0,1,0,0,1956-02-14,169.0,68.5
pb0447WA,F,1949-10-14,72,healthy,"Arequipa, Peru",Arequipa,Peru,N,Y,1 or 2 times per month,-2,160.0,71.7,-2,0,0,-2,0,1949-10-14,160.0,71.7
sr3443ly,F,1951-08-14,70,underweight,"Cusco, Peru",Cusco,Peru,Y,Y,Never,-2,174.0,51.5,-2,-1,1,-2,0,1951-08-14,174.0,51.5
zV8282Jz,F,1956-04-17,66,healthy,"Prague, Czech Republic",Prague,Czech Republic,Y,Y,Never,-2,144.0,41.5,-1,0,1,-2,0,1956-04-17,144.0,41.5
Yh8360zW,F,1951-05-25,71,healthy,"Conakry, Guinea",Conakry,Guinea,N,Y,Never,-2,167.0,66.9,-2,0,0,-2,0,1951-05-25,167.0,66.9
fA3280XS,F,1952-11-24,69,healthy,"Shanghai, China",Shanghai,China,N,Y,Never,-2,187.0,104.9,-1,0,0,-2,0,1952-11-24,187.0,104.9
zV6651Pc,F,1950-01-20,72,healthy,"Lubumbashi, Republic of the Congo",Lubumbashi,Republic of the Congo,N,Y,Never,-2,173.0,65.8,-2,0,0,-2,0,1950-01-20,173.0,65.8
ae9750vh,F,1954-11-05,67,healthy,"Tokyo, Japan",Tokyo,Japan,N,N,1 or 2 times per month,-2,166.0,77.2,-1,0,0,0,0,1954-11-05,166.0,77.2
wg3000Rp,F,1954-05-20,68,healthy,"Mexico City, Mexico",Mexico City,Mexico,N,Y,1 or 2 times per month,-2,157.0,49.3,-1,0,0,-2,0,1954-05-20,157.0,49.3
yw4713kW,F,1956-04-09,66,healthy,"Mexico City, Mexico",Mexico City,Mexico,N,Y,Never,-2,169.0,68.5,-1,0,0,-2,0,1956-04-09,169.0,68.5
wG7015qK,F,1956-09-18,65,healthy,"Yangon, Myanmar",Yangon,Myanmar,N,Y,Never,-2,166.0,60.6,-1,0,0,-2,0,1956-09-18,166.0,60.6
DB3096cv,F,1953-02-05,69,healthy,"Bariloche, Argentina",Bariloche,Argentina,N,Y,Never,-2,172.0,53.3,-1,0,0,-2,0,1953-02-05,172.0,53.3
nj9044iw,F,1954-04-17,68,healthy,"Alexandria, Egypt",Alexandria,Egypt,N,N,1 or 2 times per month,-2,166.0,60.6,-1,0,0,0,0,1954-04-17,166.0,60.6
mh5835aO,F,1949-08-26,72,healthy,"Kinshasa, Republic of the Congo",Kinshasa,Republic of the Congo,N,Y,Never,-2,144.0,43.5,-2,0,0,-2,0,1949-08-26,144.0,43.5
Sf5612lJ,F,1955-02-26,67,healthy,"Lagos, Nigeria",Lagos,Nigeria,N,N,Never,-2,167.0,72.5,-1,0,0,0,0,1955-02-26,167.0,72.5
Ru8703lh,F,1955-01-12,67,healthy,"Melbourne, Australia",Melbourne,Australia,N,Y,Never,-2,174.0,66.6,-1,0,0,-2,0,1955-01-12,174.0,66.6
vZ2782nW,F,1953-09-09,68,healthy,"Rabat, Morocco",Rabat,Morocco,N,Y,1 or 2 times per month,-2,175.0,58.2,-1,0,0,-2,0,1953-09-09,175.0,58.2
ev2143JB,F,1952-10-12,69,healthy,"Kaduna, Nigeria",Kaduna,Nigeria,Y,N,Never,-2,166.0,74.4,-1,0,1,0,0,1952-10-12,166.0,74.4
qI0016BW,F,1949-06-08,73,healthy,"Bengaluru, India",Bengaluru,India,N,Y,Never,-2,171.0,58.5,-2,0,0,-2,0,1949-06-08,171.0,58.5
tq8385Vt,F,1947-11-16,74,healthy,"Alexandria, Egypt",Alexandria,Egypt,N,Y,Never,-2,175.0,73.5,-2,0,0,-2,0,1947-11-16,175.0,73.5
pt4235Yp,F,1951-05-13,71,healthy,"Buenos Aires, Argentina",Buenos Aires,Argentina,N,Y,Once per week,-2,171.0,70.2,-2,0,0,-2,0,1951-05-13,171.0,70.2
Oe8651jv,F,1950-09-26,71,healthy,"Orlando, United States",Orlando,United States,N,Y,Never,-2,175.0,58.2,-2,0,0,-2,0,1950-09-26,175.0,58.2
AH7366Xe,F,1948-01-29,74,healthy,"Bengaluru, India",Bengaluru,India,N,Y,Never,-2,172.0,62.1,-2,0,0,-2,0,1948-01-29,172.0,62.1
ze2203VH,F,1947-11-26,74,healthy,"Beijing, China",Beijing,China,N,N,Never,-2,169.0,62.8,-2,0,0,0,0,1947-11-26,169.0,62.8
Gd6510qS,F,1952-06-14,70,underweight,"Dakar, Senegal",Dakar,Senegal,N,N,Never,-2,172.0,50.3,-2,-1,0,0,0,1952-06-14,172.0,50.3
io4569Ui,F,1957-01-08,65,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,N,Y,1 or 2 times per month,-2,176.0,74.3,-1,0,0,-2,0,1957-01-08,176.0,74.3
su5894kG,F,1948-11-09,73,underweight,"New York City, United States",New York City,United States,N,Y,Never,-2,170.0,46.2,-2,-1,0,-2,0,1948-11-09,170.0,46.2
NT4006IB,F,1956-06-14,66,healthy,"Montevideo, Uruguay",Montevideo,Uruguay,N,Y,Never,-2,172.0,62.1,-1,0,0,-2,0,1956-06-14,172.0,62.1
yA6784Lm,F,1957-04-13,65,healthy,"Jakarta, Indonesia",Jakarta,Indonesia,N,N,1 or 2 times per month,-2,171.0,61.4,-1,0,0,0,0,1957-04-13,171.0,61.4
wH4917PW,F,1948-09-10,73,healthy,"Cairo, Egypt",Cairo,Egypt,N,Y,1 or 2 times per month,-2,169.0,68.5,-2,0,0,-2,0,1948-09-10,169.0,68.5
qE2363yM,F,1954-12-18,67,healthy,"Kinshasa, Republic of the Congo",Kinshasa,Republic of the Congo,N,Y,Never,-2,175.0,64.3,-1,0,0,-2,0,1954-12-18,175.0,64.3
jm1220fa,F,1953-09-25,68,healthy,"Madrid, Spain",Madrid,Spain,N,Y,Never,-2,170.0,69.4,-1,0,0,-2,0,1953-09-25,170.0,69.4
kG0863nM,F,1949-12-12,72,healthy,"Heraklion, Greece",Heraklion,Greece,N,N,1 or 2 times per month,-2,171.0,87.7,-2,0,0,0,0,1949-12-12,171.0,87.7
KW4022AK,F,1955-11-19,66,healthy,"Singapore, Singapore",Singapore,Singapore,N,Y,Never,-2,172.0,79.9,-1,0,0,-2,0,1955-11-19,172.0,79.9
xT7190aP,F,1953-05-13,69,healthy,"Auckland, New Zealand",Auckland,New Zealand,N,N,Never,-2,171.0,67.3,-1,0,0,0,0,1953-05-13,171.0,67.3
HD4139IE,F,1952-04-22,70,healthy,"Alexandria, Egypt",Alexandria,Egypt,Y,Y,Never,-2,169.0,68.5,-2,0,1,-2,0,1952-04-22,169.0,68.5
AT7697ph,F,1952-04-09,70,healthy,"Cancun, Mexico",Cancun,Mexico,N,Y,Never,-2,176.0,62.0,-2,0,0,-2,0,1952-04-09,176.0,62.0
RL9234LP,F,1952-05-03,70,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,Y,Y,Never,-2,170.0,78.0,-2,0,1,-2,0,1952-05-03,170.0,78.0
zG8403wc,F,1949-10-26,72,healthy,"Moscow, Russia",Moscow,Russia,N,Y,Never,-2,174.0,66.6,-2,0,0,-2,0,1949-10-26,174.0,66.6
Qe9387Pj,F,1957-07-27,65,healthy,"Bogota, Colombia",Bogota,Colombia,Y,Y,1 or 2 times per month,-2,173.0,98.8,-1,0,1,-2,0,1957-07-27,173.0,98.8
kF9427ya,F,1952-08-01,70,healthy,"Antananarivo, Madagascar",Antananarivo,Madagascar,N,Y,1 or 2 times per month,-2,169.0,62.8,-2,0,0,-2,0,1952-08-01,169.0,62.8
Cv3627Ra,F,1948-03-22,74,healthy,"Lahore, Pakistan",Lahore,Pakistan,N,Y,Never,-2,164.0,75.3,-2,0,0,-2,0,1948-03-22,164.0,75.3
Eb6989LK,F,1952-12-07,69,healthy,"Madrid, Spain",Madrid,Spain,N,Y,1 or 2 times per month,-2,173.0,86.8,-1,0,0,-2,0,1952-12-07,173.0,86.8
QS5588cC,F,1947-11-22,74,healthy,"Mar del Plata, Argentina",Mar del Plata,Argentina,Y,N,Never,-2,173.0,62.9,-2,0,1,0,0,1947-11-22,173.0,62.9
mr8797zR,F,1953-02-20,69,healthy,"Cali, Colombia",Cali,Colombia,N,Y,Never,-2,172.0,56.2,-1,0,0,-2,0,1953-02-20,172.0,56.2
yv2398th,F,1954-06-12,68,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,N,Y,Never,-2,170.0,60.7,-1,0,0,-2,0,1954-06-12,170.0,60.7
Il7738Es,F,1953-11-25,68,healthy,"Quito, Ecuador",Quito,Ecuador,N,N,Never,-2,160.0,71.7,-1,0,0,0,0,1953-11-25,160.0,71.7
Qi0832EF,F,1956-11-04,65,healthy,"Harare, Zimbabwe",Harare,Zimbabwe,Y,Y,Never,-2,173.0,59.9,-1,0,1,-2,0,1956-11-04,173.0,59.9
Ty9271gn,F,1956-07-28,66,healthy,"Dublin, Ireland",Dublin,Ireland,N,Y,Never,-2,165.0,51.7,-1,0,0,-2,0,1956-07-28,165.0,51.7
Rp5631dO,F,1953-04-08,69,healthy,"Dakar, Senegal",Dakar,Senegal,Y,Y,Never,-2,175.0,64.3,-1,0,1,-2,0,1953-04-08,175.0,64.3
Cg8809jm,F,1957-06-01,65,healthy,"Ushuaia, Argentina",Ushuaia,Argentina,Y,Y,Never,-2,173.0,65.8,-1,0,1,-2,0,1957-06-01,173.0,65.8
Sm5709Yx,F,1953-05-26,69,healthy,"Potosi, Bolivia",Potosi,Bolivia,N,Y,Never,-2,176.0,96.0,-1,0,0,-2,0,1953-05-26,176.0,96.0
xh1297zk,F,1954-06-27,68,healthy,"Perth, Australia",Perth,Australia,N,Y,Never,-2,175.0,61.2,-1,0,0,-2,0,1954-06-27,175.0,61.2
da9882wp,F,1948-09-09,73,healthy,"Kolkata, India",Kolkata,India,N,Y,Once per week,-2,169.0,85.7,-2,0,0,-2,0,1948-09-09,169.0,85.7
tO2048Qi,F,1954-03-25,68,healthy,"Moscow, Russia",Moscow,Russia,N,Y,Never,-2,162.0,57.7,-1,0,0,-2,0,1954-03-25,162.0,57.7
Xf0405mq,F,1957-02-25,65,healthy,"Brazzaville, DR Congo",Brazzaville,DR Congo,N,Y,Never,-2,174.0,72.7,-1,0,0,-2,0,1957-02-25,174.0,72.7
eJ4926Lp,F,1949-11-12,72,healthy,"Cancun, Mexico",Cancun,Mexico,N,Y,1 or 2 times per month,-2,172.0,68.0,-2,0,0,-2,0,1949-11-12,172.0,68.0
CC3934dZ,F,1952-04-16,70,healthy,"Buenos Aires, Argentina",Buenos Aires,Argentina,N,N,Never,-2,167.0,66.9,-2,0,0,0,0,1952-04-16,167.0,66.9
yF6765lB,F,1953-02-19,69,healthy,"Bangkok, Thailand",Bangkok,Thailand,N,Y,1 or 2 times per month,-2,167.0,69.7,-1,0,0,-2,0,1953-02-19,167.0,69.7
aZ1506bY,F,1949-11-26,72,healthy,"Dublin, Ireland",Dublin,Ireland,Y,N,1 or 2 times per month,-2,175.0,98.0,-2,0,1,0,0,1949-11-26,175.0,98.0
ax2054Ri,F,1951-12-16,70,healthy,"Kumasi, Ghana",Kumasi,Ghana,Y,Y,1 or 2 times per month,-2,166.0,52.4,-2,0,1,-2,0,1951-12-16,166.0,52.4
nt9979pQ,F,1948-02-05,74,healthy,"Pyongyang, North Korea",Pyongyang,North Korea,N,Y,Never,-2,165.0,68.1,-2,0,0,-2,0,1948-02-05,165.0,68.1
MU8689tn,F,1949-09-22,72,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,N,Once per week,-2,169.0,82.8,-2,0,0,0,0,1949-09-22,169.0,82.8
pF6173xT,F,1950-01-14,72,healthy,"Durban, South Africa",Durban,South Africa,N,N,Never,-2,174.0,66.6,-2,0,0,0,0,1950-01-14,174.0,66.6
JB1619ZB,F,1951-01-02,71,healthy,"Ushuaia, Argentina",Ushuaia,Argentina,Y,N,1 or 2 times per month,-2,157.0,56.7,-2,0,1,0,0,1951-01-02,157.0,56.7
hz7809ZB,F,1950-07-14,72,healthy,"Beijing, China",Beijing,China,Y,Y,1 or 2 times per month,-2,164.0,59.2,-2,0,1,-2,0,1950-07-14,164.0,59.2
js2174ou,F,1949-09-19,72,healthy,"Luanda, Angola",Luanda,Angola,N,N,Never,-2,168.0,53.6,-2,0,0,0,0,1949-09-19,168.0,53.6
Vo4929sG,F,1949-02-21,73,healthy,"Rome, Italy",Rome,Italy,N,N,1 or 2 times per month,-2,171.0,70.2,-2,0,0,0,0,1949-02-21,171.0,70.2
WX1344Ty,F,1957-08-08,65,healthy,"Colonia del Sacramento, Uruguay",Colonia del Sacramento,Uruguay,N,N,1 or 2 times per month,-2,163.0,58.5,-1,0,0,0,0,1957-08-08,163.0,58.5
Kr1500oH,F,1954-09-18,67,healthy,"Tehran, Iran",Tehran,Iran,N,Y,1 or 2 times per month,-2,170.0,78.0,-1,0,0,-2,0,1954-09-18,170.0,78.0
df8578Ta,F,1951-06-27,71,healthy,"Camayenne, Guinea",Camayenne,Guinea,N,Y,Never,-2,172.0,56.2,-2,0,0,-2,0,1951-06-27,172.0,56.2
WG0506Ha,F,1954-08-06,68,underweight,"Ushuaia, Argentina",Ushuaia,Argentina,Y,Y,Never,-2,174.0,48.4,-1,-1,1,-2,0,1954-08-06,174.0,48.4
Pp3628Be,F,1955-09-27,66,healthy,"Nice, France",Nice,France,Y,Y,1 or 2 times per month,-2,174.0,72.7,-1,0,1,-2,0,1955-09-27,174.0,72.7
rh3431gk,F,1955-01-08,67,healthy,"Pretoria, South Africa",Pretoria,South Africa,N,Y,Never,-2,170.0,66.5,-1,0,0,-2,0,1955-01-08,170.0,66.5
cP1537nO,F,1951-11-07,70,healthy,"Santiago, Chile",Santiago,Chile,N,Y,Never,-2,175.0,70.4,-2,0,0,-2,0,1951-11-07,175.0,70.4
RW4609sC,F,1951-11-27,70,healthy,"Rio de Janeiro, Brazil",Rio de Janeiro,Brazil,N,N,Never,-2,172.0,76.9,-2,0,0,0,0,1951-11-27,172.0,76.9
lS0319Zr,F,1955-04-23,67,healthy,"Chattogram, Bangladesh",Chattogram,Bangladesh,N,Y,1 or 2 times per month,-2,172.0,62.1,-1,0,0,-2,0,1955-04-23,172.0,62.1
jg5771lR,F,1952-07-03,70,healthy,"Antalya, Turkey",Antalya,Turkey,N,Y,Never,-2,170.0,69.4,-2,0,0,-2,0,1952-07-03,170.0,69.4
Um4838ea,F,1947-09-29,74,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,Y,Never,-2,172.0,68.0,-2,0,0,-2,0,1947-09-29,172.0,68.0
GH9734VO,F,1956-07-17,66,healthy,"Colonia del Sacramento, Uruguay",Colonia del Sacramento,Uruguay,Y,Y,1 or 2 times per month,-2,170.0,57.8,-1,0,1,-2,0,1956-07-17,170.0,57.8
By1656YF,F,1957-06-16,65,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,N,Y,Never,-2,170.0,66.5,-1,0,0,-2,0,1957-06-16,170.0,66.5
hF8101Dl,F,1951-04-24,71,healthy,"Bariloche, Argentina",Bariloche,Argentina,Y,Y,1 or 2 times per month,-2,156.0,48.7,-2,0,1,-2,0,1951-04-24,156.0,48.7
bY0606DP,F,1955-01-25,67,healthy,"Milan, Italy",Milan,Italy,N,N,1 or 2 times per month,-2,170.0,63.6,-1,0,0,0,0,1955-01-25,170.0,63.6
nN0548tS,F,1957-05-20,65,healthy,"Cairo, Egypt",Cairo,Egypt,Y,Y,1 or 2 times per month,-2,171.0,70.2,-1,0,1,-2,0,1957-05-20,171.0,70.2
Mp7754by,F,1940-11-24,81,healthy,"Toronto, Canada",Toronto,Canada,N,Y,Never,-2,165.0,54.4,-3,0,0,-2,0,1940-11-24,165.0,54.4
GV4217RS,F,1936-06-03,86,healthy,"Brisbane, Australia",Brisbane,Australia,N,Y,Never,-2,172.0,56.2,-3,0,0,-2,0,1936-06-03,172.0,56.2
kc9404sh,F,1943-02-07,79,healthy,"Rhodes, Greece",Rhodes,Greece,N,Y,Never,-2,172.0,65.1,-2,0,0,-2,0,1943-02-07,172.0,65.1
IX1814nU,F,1945-10-21,76,healthy,"Benin City, Nigeria",Benin City,Nigeria,N,Y,Never,-2,167.0,53.0,-2,0,0,-2,0,1945-10-21,167.0,53.0
si5693DC,F,1947-04-20,75,healthy,"Busan, South Korea",Busan,South Korea,N,Y,Never,-2,176.0,71.2,-2,0,0,-2,0,1947-04-20,176.0,71.2
fW6406ru,F,1945-08-30,76,healthy,"Los Angeles, United States",Los Angeles,United States,N,Y,Never,-2,167.0,83.7,-2,0,0,-2,0,1945-08-30,167.0,83.7
jC0708AJ,F,1944-10-13,77,healthy,"Kampala, Uganda",Kampala,Uganda,N,Y,Never,-2,167.0,55.8,-2,0,0,-2,0,1944-10-13,167.0,55.8
ar7961Ah,F,1945-11-25,76,healthy,"Beijing, China",Beijing,China,N,Y,Never,-2,177.0,68.9,-2,0,0,-2,0,1945-11-25,177.0,68.9
BM3685ps,F,1935-04-20,87,healthy,"Vienna, Austria",Vienna,Austria,N,Y,Never,-2,162.0,52.5,-3,0,0,-2,0,1935-04-20,162.0,52.5
EU9695Lp,F,1940-09-15,81,healthy,"Brisbane, Australia",Brisbane,Australia,N,Y,Never,-2,171.0,67.3,-3,0,0,-2,0,1940-09-15,171.0,67.3
xN4848Ve,F,1946-06-13,76,healthy,"Madrid, Spain",Madrid,Spain,N,Y,Never,-2,157.0,49.3,-2,0,0,-2,0,1946-06-13,157.0,49.3
de8597Jc,F,1936-05-21,86,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,Y,Never,-2,175.0,73.5,-3,0,0,-2,0,1936-05-21,175.0,73.5
jz9663xF,F,1937-10-08,84,healthy,"Lubumbashi, Republic of the Congo",Lubumbashi,Republic of the Congo,N,Y,Never,-2,172.0,68.0,-3,0,0,-2,0,1937-10-08,172.0,68.0
GS2491ej,F,1935-11-02,86,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,N,Never,-2,168.0,64.9,-3,0,0,0,0,1935-11-02,168.0,64.9
Yc1206zD,F,1942-05-22,80,healthy,"Chattogram, Bangladesh",Chattogram,Bangladesh,N,Y,Never,-2,172.0,56.2,-3,0,0,-2,0,1942-05-22,172.0,56.2
DS4461dg,F,1946-07-14,76,healthy,"Lima, Peru",Lima,Peru,N,Y,Never,-2,173.0,59.9,-2,0,0,-2,0,1946-07-14,173.0,59.9
zo9966mP,F,1942-07-19,80,healthy,"Munich, Germany",Munich,Germany,N,N,Never,-2,172.0,65.1,-3,0,0,0,0,1942-07-19,172.0,65.1
EA0201dq,F,1940-11-16,81,healthy,"Damascus, Syria",Damascus,Syria,N,Y,Never,-2,173.0,74.8,-3,0,0,-2,0,1940-11-16,173.0,74.8
Nf3996KK,F,1938-09-22,83,healthy,"Pyongyang, North Korea",Pyongyang,North Korea,N,Y,Never,-2,168.0,59.3,-3,0,0,-2,0,1938-09-22,168.0,59.3
Mi7888jy,F,1935-04-20,87,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,-2,170.0,54.9,-3,0,0,-2,0,1935-04-20,170.0,54.9
uh4342ci,F,1936-11-25,85,healthy,"Kyoto, Japan",Kyoto,Japan,N,Y,Never,-2,157.0,66.6,-3,0,0,-2,0,1936-11-25,157.0,66.6
fK3235pw,F,1936-09-07,85,healthy,"Cali, Colombia",Cali,Colombia,N,Y,Never,-2,175.0,58.2,-3,0,0,-2,0,1936-09-07,175.0,58.2
Da1479AJ,F,1940-04-23,82,healthy,"Antalya, Turkey",Antalya,Turkey,N,Y,Never,-2,168.0,53.6,-3,0,0,-2,0,1940-04-23,168.0,53.6
Vy9254Yb,F,1946-03-27,76,healthy,"Orlando, United States",Orlando,United States,N,Y,Never,-2,165.0,92.6,-2,0,0,-2,0,1946-03-27,165.0,92.6
yd2343sl,F,1947-07-28,75,healthy,"Port Harcourt, Nigeria",Port Harcourt,Nigeria,N,Y,Never,-2,166.0,82.7,-2,0,0,-2,0,1947-07-28,166.0,82.7
LL2528UM,F,1943-09-17,78,healthy,"Douala, Cameroon",Douala,Cameroon,N,Y,Never,-2,169.0,57.1,-2,0,0,-2,0,1943-09-17,169.0,57.1
sc0538DT,F,1941-10-27,80,healthy,"Copenhagen, Denmark",Copenhagen,Denmark,N,Y,Never,-2,167.0,83.7,-3,0,0,-2,0,1941-10-27,167.0,83.7
Ix1116aF,F,1935-05-26,87,healthy,"Ankara, Turkey",Ankara,Turkey,N,Y,Never,-2,166.0,63.4,-3,0,0,-2,0,1935-05-26,166.0,63.4
BP8845cP,F,1945-01-27,77,healthy,"Luanda, Angola",Luanda,Angola,N,Y,Never,-2,174.0,69.6,-2,0,0,-2,0,1945-01-27,174.0,69.6
Ek1135pc,F,1939-01-22,83,healthy,"Harare, Zimbabwe",Harare,Zimbabwe,N,Y,Never,-2,168.0,67.7,-3,0,0,-2,0,1939-01-22,168.0,67.7
Xl5236iB,F,1938-11-09,83,healthy,"Paris, France",Paris,France,N,Y,Never,-2,176.0,62.0,-3,0,0,-2,0,1938-11-09,176.0,62.0
LX8223dT,F,1939-04-13,83,healthy,"Bogota, Colombia",Bogota,Colombia,N,Y,Never,-2,171.0,67.3,-3,0,0,-2,0,1939-04-13,171.0,67.3
uR5536DZ,F,1942-02-23,80,healthy,"Damascus, Syria",Damascus,Syria,N,Y,Never,-2,169.0,68.5,-3,0,0,-2,0,1942-02-23,169.0,68.5
yd4342im,F,1939-01-20,83,healthy,"Venice, Italy",Venice,Italy,N,Y,Never,-2,161.0,57.0,-3,0,0,-2,0,1939-01-20,161.0,57.0
Rv3502xx,F,1945-02-07,77,healthy,"Berlin, Germany",Berlin,Germany,N,Y,Never,-2,173.0,65.8,-2,0,0,-2,0,1945-02-07,173.0,65.8
KR9345Ip,F,1938-07-24,84,healthy,"Amsterdam, Netherlands",Amsterdam,Netherlands,N,Y,Never,-2,171.0,58.5,-3,0,0,-2,0,1938-07-24,171.0,58.5
Yc9418PE,F,1940-08-30,81,healthy,"Otavalo, Ecuador",Otavalo,Ecuador,N,Y,Never,-2,165.0,70.8,-3,0,0,-2,0,1940-08-30,165.0,70.8
Pl3060Jy,F,1941-11-28,80,healthy,"Delhi, India",Delhi,India,N,Y,Never,-2,174.0,60.6,-3,0,0,-2,0,1941-11-28,174.0,60.6
Ix5983jL,F,1943-09-29,78,healthy,"Dublin, Ireland",Dublin,Ireland,N,Y,Never,-2,164.0,59.2,-2,0,0,-2,0,1943-09-29,164.0,59.2
wm6017sg,F,1936-03-03,86,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,-2,169.0,54.3,-3,0,0,-2,0,1936-03-03,169.0,54.3
lc5815pj,F,1942-08-26,79,healthy,"Delhi, India",Delhi,India,N,Y,Never,-2,171.0,55.6,-2,0,0,-2,0,1942-08-26,171.0,55.6
Ls6022pY,F,1943-08-26,78,healthy,"Cuenca, Ecuador",Cuenca,Ecuador,N,Y,Never,-2,171.0,73.1,-2,0,0,-2,0,1943-08-26,171.0,73.1
Ba3471Ur,F,1935-12-28,86,healthy,"Luanda, Angola",Luanda,Angola,N,Y,Never,-2,171.0,61.4,-3,0,0,-2,0,1935-12-28,171.0,61.4
lr4284Hs,F,1936-10-27,85,healthy,"Canberra, Australia",Canberra,Australia,N,Y,Never,-2,172.0,85.8,-3,0,0,-2,0,1936-10-27,172.0,85.8
wO1356EP,F,1941-09-12,80,healthy,"Sucre, Bolivia",Sucre,Bolivia,N,Y,Never,-2,170.0,54.9,-3,0,0,-2,0,1941-09-12,170.0,54.9
RV4839OK,F,1946-03-03,76,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,N,Y,Never,-2,169.0,60.0,-2,0,0,-2,0,1946-03-03,169.0,60.0
rZ4464zi,F,1945-02-12,77,healthy,"Miami, United States",Miami,United States,N,Y,Never,-2,167.0,61.4,-2,0,0,-2,0,1945-02-12,167.0,61.4
sM3392zf,F,1946-01-11,76,healthy,"Valparaiso, Chile",Valparaiso,Chile,N,Y,Never,-2,173.0,59.9,-2,0,0,-2,0,1946-01-11,173.0,59.9
pj1355mQ,F,1947-06-21,75,underweight,"Ho Chi Minh City, Vietnam",Ho Chi Minh City,Vietnam,N,Y,Never,-2,172.0,50.3,-2,-1,0,-2,0,1947-06-21,172.0,50.3
Vt3488Ug,F,1939-12-22,82,healthy,"Manila, Philippines",Manila,Philippines,N,Y,Never,-2,164.0,59.2,-3,0,0,-2,0,1939-12-22,164.0,59.2
iF2851tL,F,1940-02-28,82,healthy,"Quito, Ecuador",Quito,Ecuador,N,N,Never,-2,173.0,65.8,-3,0,0,0,0,1940-02-28,173.0,65.8
An9276AZ,F,1936-02-23,86,healthy,"Addis Ababa, Ethiopia",Addis Ababa,Ethiopia,N,Y,Never,-2,169.0,68.5,-3,0,0,-2,0,1936-02-23,169.0,68.5
oY9025lI,F,1943-04-03,79,healthy,"Casablanca, Morocco",Casablanca,Morocco,N,Y,Never,-2,178.0,60.2,-2,0,0,-2,0,1943-04-03,178.0,60.2
HS5534um,F,1939-09-23,82,healthy,"Manila, Philippines",Manila,Philippines,N,Y,Never,-2,172.0,62.1,-3,0,0,-2,0,1939-09-23,172.0,62.1
Ab6960rz,F,1942-01-08,80,healthy,"Mar del Plata, Argentina",Mar del Plata,Argentina,N,Y,Never,-2,160.0,74.2,-3,0,0,-2,0,1942-01-08,160.0,74.2
kq5002uM,F,1940-12-31,81,healthy,"Vienna, Austria",Vienna,Austria,N,Y,Never,-2,178.0,88.7,-3,0,0,-2,0,1940-12-31,178.0,88.7
Al0783nR,F,1941-12-22,80,healthy,"Melbourne, Australia",Melbourne,Australia,N,Y,Never,-2,169.0,62.8,-3,0,0,-2,0,1941-12-22,169.0,62.8
em2096dw,F,1941-07-21,81,healthy,"Istanbul, Turkey",Istanbul,Turkey,N,Y,Never,-2,165.0,62.6,-3,0,0,-2,0,1941-07-21,165.0,62.6
Uv3645WI,F,1943-11-06,78,healthy,"Accra, Ghana",Accra,Ghana,N,Y,Never,-2,174.0,66.6,-2,0,0,-2,0,1943-11-06,174.0,66.6
kK2619dL,F,1936-04-20,86,healthy,"Dubai, United Arab Emirates",Dubai,United Arab Emirates,N,Y,Never,-2,167.0,58.6,-3,0,0,-2,0,1936-04-20,167.0,58.6
